Point,X,Y,Wavelength,Velocity
7,7.75,6.5,4.75,5259.
7,7.75,6.5,5.25,4963.
7,7.75,6.5,5.75,5046.
7,7.75,6.5,6.25,5167.
7,7.75,6.5,6.75,5265.
7,7.75,6.5,7.25,5341.
7,7.75,6.5,7.75,5394.
7,7.75,6.5,8.25,5434.
7,7.75,6.5,8.75,5473.
7,7.75,6.5,9.25,5504.
7,7.75,6.5,9.75,5532.
7,7.75,6.5,10.25,5562.
7,7.75,6.5,10.75,5589.
7,7.75,6.5,10.75,5589.
7,7.75,7.5,3.25,7880.
7,7.75,7.5,3.75,7808.
7,7.75,7.5,4.25,7374.
7,7.75,7.5,4.75,6875.
7,7.75,7.5,5.25,6850.
7,7.75,7.5,5.75,5439.
7,7.75,7.5,6.25,5448.
7,7.75,7.5,6.75,5428.
7,7.75,7.5,7.25,5338.
7,7.75,7.5,7.75,5206.
7,7.75,7.5,8.25,5073.
7,7.75,7.5,8.75,4974.
7,7.75,7.5,9.25,4896.
7,7.75,7.5,9.75,4846.
7,7.75,7.5,10.25,4817.
7,7.75,7.5,10.75,4795.
7,7.75,7.5,10.75,4795.
7,7.75,8.5,2.25,5882.
7,7.75,8.5,2.75,5661.
7,7.75,8.5,3.25,5745.
7,7.75,8.5,3.75,5729.
7,7.75,8.5,4.25,5908.
7,7.75,8.5,4.75,6049.
7,7.75,8.5,5.25,4725.
7,7.75,8.5,5.75,4491.
7,7.75,8.5,6.25,4510.
7,7.75,8.5,6.75,4570.
7,7.75,8.5,7.25,4619.
7,7.75,8.5,7.75,4622.
7,7.75,8.5,8.25,4620.
7,7.75,8.5,8.75,4642.
7,7.75,8.5,9.25,4674.
7,7.75,8.5,9.75,4699.
7,7.75,8.5,10.25,4701.
7,7.75,8.5,10.75,4688.
7,7.75,8.5,10.75,4688.
7,7.75,9,2.25,5728.
7,7.75,9,2.75,5780.
7,7.75,9,3.25,5767.
7,7.75,9,3.75,5758.
7,7.75,9,4.25,5766.
7,7.75,9,4.75,5909.
7,7.75,9,5.25,6029.
7,7.75,9,5.75,4623.
7,7.75,9,6.25,4591.
7,7.75,9,6.75,4575.
7,7.75,9,7.25,4549.
7,7.75,9,7.75,4504.
7,7.75,9,8.25,4464.
7,7.75,9,8.75,4450.
7,7.75,9,9.25,4455.
7,7.75,9,9.75,4468.
7,7.75,9,10.25,4476.
7,7.75,9,10.75,4478.
7,7.75,9,10.75,4478.
7,7.75,9.5,2.25,5478.
7,7.75,9.5,2.75,5835.
7,7.75,9.5,3.25,5864.
7,7.75,9.5,3.75,6304.
7,7.75,9.5,4.25,6396.
7,7.75,9.5,4.75,6451.
7,7.75,9.5,5.25,6558.
7,7.75,9.5,5.75,5325.
7,7.75,9.5,6.25,5248.
7,7.75,9.5,6.75,5363.
7,7.75,9.5,7.25,5532.
7,7.75,9.5,7.75,5681.
7,7.75,9.5,8.25,5567.
7,7.75,9.5,8.75,5211.
7,7.75,9.5,9.25,5146.
7,7.75,9.5,9.75,5130.
7,7.75,9.5,10.25,5156.
7,7.75,9.5,10.25,5156.
7,7.75,10,2.25,5965.
7,7.75,10,2.75,6150.
7,7.75,10,3.25,6029.
7,7.75,10,3.75,5877.
7,7.75,10,4.25,5754.
7,7.75,10,4.75,5634.
7,7.75,10,5.25,5420.
7,7.75,10,5.75,5597.
7,7.75,10,6.25,5539.
7,7.75,10,6.75,5416.
7,7.75,10,7.25,5458.
7,7.75,10,7.75,5524.
7,7.75,10,8.25,5599.
7,7.75,10,8.75,5676.
7,7.75,10,9.25,5754.
7,7.75,10,9.75,5824.
7,7.75,10,10.25,5892.
7,7.75,10,10.75,5968.
7,7.75,10,10.75,5968.
7,7.75,10.5,2.25,6218.
7,7.75,10.5,2.75,6257.
7,7.75,10.5,3.25,6248.
7,7.75,10.5,3.75,6307.
7,7.75,10.5,4.25,5790.
7,7.75,10.5,4.75,5388.
7,7.75,10.5,5.25,5418.
7,7.75,10.5,5.75,5176.
7,7.75,10.5,6.25,4856.
7,7.75,10.5,6.75,4906.
7,7.75,10.5,7.25,4998.
7,7.75,10.5,7.75,5105.
7,7.75,10.5,8.25,5228.
7,7.75,10.5,8.75,5349.
7,7.75,10.5,9.25,5480.
7,7.75,10.5,9.75,5615.
7,7.75,10.5,10.25,5722.
7,7.75,10.5,10.75,5800.
7,7.75,11.5,2.25,6271.
7,7.75,11.5,2.75,6496.
7,7.75,11.5,3.25,6051.
7,7.75,11.5,3.75,5755.
7,7.75,11.5,4.25,5545.
7,7.75,11.5,4.75,5534.
7,7.75,11.5,5.25,5608.
7,7.75,11.5,5.75,5663.
7,7.75,11.5,6.25,5705.
7,7.75,11.5,6.75,5756.
7,7.75,11.5,7.25,5821.
7,7.75,11.5,7.75,5889.
7,7.75,11.5,8.25,5966.
7,7.75,11.5,8.75,6044.
7,7.75,11.5,9.25,6116.
7,7.75,11.5,9.75,6183.
7,7.75,11.5,10.25,6230.
7,7.75,11.5,10.75,6259.
7,7.75,11.5,11.25,6266.
7,7.75,11.5,11.25,6266.
7,7.75,12,2.25,5861.
7,7.75,12,2.75,5875.
7,7.75,12,3.25,5834.
7,7.75,12,3.75,5652.
7,7.75,12,4.25,5347.
7,7.75,12,4.75,5309.
7,7.75,12,5.25,5339.
7,7.75,12,5.75,5381.
7,7.75,12,6.25,5356.
7,7.75,12,6.75,5344.
7,7.75,12,7.25,5386.
7,7.75,12,7.75,5455.
7,7.75,12,8.25,5529.
7,7.75,12,8.75,5605.
7,7.75,12,9.25,5675.
7,7.75,12,9.75,5743.
7,7.75,12,10.25,5795.
7,7.75,12,10.75,5797.
7,7.75,12,11.25,5431.
7,7.75,12,11.25,5431.
7,7.75,12.5,2.25,5894.
7,7.75,12.5,2.75,5624.
7,7.75,12.5,3.25,5823.
7,7.75,12.5,3.75,5795.
7,7.75,12.5,4.25,5615.
7,7.75,12.5,4.75,5225.
7,7.75,12.5,5.25,5137.
7,7.75,12.5,5.75,5131.
7,7.75,12.5,6.25,5133.
7,7.75,12.5,6.75,5149.
7,7.75,12.5,7.25,5172.
7,7.75,12.5,7.75,5211.
7,7.75,12.5,8.25,5275.
7,7.75,12.5,8.75,5348.
7,7.75,12.5,9.25,5425.
7,7.75,12.5,9.75,5504.
7,7.75,12.5,10.25,5563.
7,7.75,12.5,10.75,5607.
7,7.75,12.5,10.75,5607.
7,7.75,13,2.25,5958.
7,7.75,13,2.75,5828.
7,7.75,13,3.25,5615.
7,7.75,13,3.75,5717.
7,7.75,13,4.25,5707.
7,7.75,13,4.75,5504.
7,7.75,13,5.25,5253.
7,7.75,13,5.75,5235.
7,7.75,13,6.25,5195.
7,7.75,13,6.75,5194.
7,7.75,13,7.25,5211.
7,7.75,13,7.75,5210.
7,7.75,13,8.25,5204.
7,7.75,13,8.75,5206.
7,7.75,13,9.25,5221.
7,7.75,13,9.75,5246.
7,7.75,13,10.25,5280.
7,7.75,13,10.75,5313.
7,7.75,13.5,3.25,6052.
7,7.75,13.5,3.75,5817.
7,7.75,13.5,4.25,5899.
7,7.75,13.5,4.75,5977.
7,7.75,13.5,5.25,5308.
7,7.75,13.5,5.75,4924.
7,7.75,13.5,6.25,4872.
7,7.75,13.5,6.75,4763.
7,7.75,13.5,7.25,4503.
7,7.75,13.5,7.75,4298.
7,7.75,13.5,8.25,4243.
7,7.75,13.5,8.75,4265.
7,7.75,13.5,9.25,4329.
7,7.75,13.5,9.75,4423.
7,7.75,13.5,9.75,4423.
7,7.75,14.5,1.75,5748.
7,7.75,14.5,2.25,5763.
7,7.75,14.5,2.75,5617.
7,7.75,14.5,3.25,5578.
7,7.75,14.5,3.75,5689.
7,7.75,14.5,4.25,5767.
7,7.75,14.5,4.75,4549.
7,7.75,14.5,5.25,4472.
7,7.75,14.5,5.75,4425.
7,7.75,14.5,6.25,4444.
7,7.75,14.5,6.75,4521.
7,7.75,14.5,7.25,4634.
7,7.75,14.5,7.75,4757.
7,7.75,14.5,8.25,4865.
7,7.75,14.5,8.75,4946.
7,7.75,14.5,9.25,5014.
7,7.75,14.5,9.75,5075.
7,7.75,14.5,10.25,5113.
7,7.75,14.5,10.75,5135.
7,7.75,14.5,10.75,5135.
7,7.75,15,2.25,5869.
7,7.75,15,2.75,6780.
7,7.75,15,3.25,6423.
7,7.75,15,3.75,5972.
7,7.75,15,4.25,5967.
7,7.75,15,4.75,5641.
7,7.75,15,5.25,5194.
7,7.75,15,5.75,5183.
7,7.75,15,6.25,5260.
7,7.75,15,6.75,5299.
7,7.75,15,7.25,5318.
7,7.75,15,7.75,5334.
7,7.75,15,8.25,5349.
7,7.75,15,8.75,5373.
7,7.75,15,9.25,5414.
7,7.75,15,9.75,5478.
7,7.75,15,10.25,5553.
7,7.75,15,10.75,5607.
7,7.75,15.5,2.25,6037.
7,7.75,15.5,2.75,6784.
7,7.75,15.5,3.25,7049.
7,7.75,15.5,3.75,6598.
7,7.75,15.5,4.25,6166.
7,7.75,15.5,4.75,5934.
7,7.75,15.5,5.25,5481.
7,7.75,15.5,5.75,5394.
7,7.75,15.5,6.25,5448.
7,7.75,15.5,6.75,5495.
7,7.75,15.5,7.25,5532.
7,7.75,15.5,7.75,5572.
7,7.75,15.5,8.25,5616.
7,7.75,15.5,8.75,5659.
7,7.75,15.5,9.25,5701.
7,7.75,15.5,9.75,5731.
7,7.75,15.5,10.25,5749.
7,7.75,15.5,10.75,5761.
7,7.75,15.5,10.75,5761.
7,7.75,16,3.25,6435.
7,7.75,16,3.75,6154.
7,7.75,16,4.25,5937.
7,7.75,16,4.75,5763.
7,7.75,16,5.25,5729.
7,7.75,16,5.75,5767.
7,7.75,16,6.25,5777.
7,7.75,16,6.75,5788.
7,7.75,16,7.25,5784.
7,7.75,16,7.75,5766.
7,7.75,16,8.25,5751.
7,7.75,16,8.75,5752.
7,7.75,16,9.25,5776.
7,7.75,16,9.75,5816.
7,7.75,16,10.25,5862.
7,7.75,16,10.75,5903.
7,7.75,16,10.75,5903.
7,7.75,16.5,3.25,6378.
7,7.75,16.5,3.75,6021.
7,7.75,16.5,4.25,5864.
7,7.75,16.5,4.75,5865.
7,7.75,16.5,5.25,5870.
7,7.75,16.5,5.75,5821.
7,7.75,16.5,6.25,5783.
7,7.75,16.5,6.75,5761.
7,7.75,16.5,7.25,5754.
7,7.75,16.5,7.75,5772.
7,7.75,16.5,8.25,5818.
7,7.75,16.5,8.75,5885.
7,7.75,16.5,9.25,5946.
7,7.75,16.5,9.75,5998.
7,7.75,16.5,10.25,6047.
7,7.75,16.5,10.75,6073.
7,7.75,16.5,11.25,6073.
7,7.75,17.5,2.25,6481.
7,7.75,17.5,2.75,6566.
7,7.75,17.5,3.25,6204.
7,7.75,17.5,3.75,6051.
7,7.75,17.5,4.25,5759.
7,7.75,17.5,4.75,5331.
7,7.75,17.5,5.25,5330.
7,7.75,17.5,5.75,5406.
7,7.75,17.5,6.25,5470.
7,7.75,17.5,6.75,5523.
7,7.75,17.5,7.25,5563.
7,7.75,17.5,7.75,5603.
7,7.75,17.5,8.25,5651.
7,7.75,17.5,8.75,5717.
7,7.75,17.5,9.25,5797.
7,7.75,17.5,9.75,5882.
7,7.75,17.5,10.25,5963.
7,7.75,17.5,10.75,6031.
7,7.75,17.5,10.75,6031.
7,7.75,18,2.25,5919.
7,7.75,18,2.75,5964.
7,7.75,18,3.25,5946.
7,7.75,18,3.75,5866.
7,7.75,18,4.25,5812.
7,7.75,18,4.75,5562.
7,7.75,18,5.25,5523.
7,7.75,18,5.75,5453.
7,7.75,18,6.25,5076.
7,7.75,18,6.75,5100.
7,7.75,18,7.25,5154.
7,7.75,18,7.75,5224.
7,7.75,18,8.25,5286.
7,7.75,18,8.75,5336.
7,7.75,18,9.25,5383.
7,7.75,18,9.75,5430.
7,7.75,18,10.25,5465.
7,7.75,18,10.75,5476.
7,7.75,18,11.25,5462.
7,7.75,18,11.25,5462.
7,7.75,18.5,2.25,6052.
7,7.75,18.5,2.75,6043.
7,7.75,18.5,3.25,5930.
7,7.75,18.5,3.75,5855.
7,7.75,18.5,4.25,5674.
7,7.75,18.5,4.75,5438.
7,7.75,18.5,5.25,5365.
7,7.75,18.5,5.75,5378.
7,7.75,18.5,6.25,5387.
7,7.75,18.5,6.75,5380.
7,7.75,18.5,7.25,5373.
7,7.75,18.5,7.75,5388.
7,7.75,18.5,8.25,5423.
7,7.75,18.5,8.75,5464.
7,7.75,18.5,9.25,5507.
7,7.75,18.5,9.75,5548.
7,7.75,18.5,10.25,5591.
7,7.75,18.5,10.75,5625.
7,7.75,18.5,11.25,5642.
7,7.75,19,2.25,6108.
7,7.75,19,2.75,6113.
7,7.75,19,3.25,5990.
7,7.75,19,3.75,5982.
7,7.75,19,4.25,6210.
7,7.75,19,4.75,6486.
7,7.75,19,5.25,5652.
7,7.75,19,5.75,5448.
7,7.75,19,6.25,5381.
7,7.75,19,6.75,5337.
7,7.75,19,7.25,5319.
7,7.75,19,7.75,5338.
7,7.75,19,8.25,5397.
7,7.75,19,8.75,5484.
7,7.75,19,9.25,5596.
7,7.75,19,9.75,5715.
7,7.75,19,10.25,5826.
7,7.75,19,10.25,5826.
7,7.75,19.5,2.25,5914.
7,7.75,19.5,2.75,5986.
7,7.75,19.5,3.25,5975.
7,7.75,19.5,3.75,5981.
7,7.75,19.5,4.25,6104.
7,7.75,19.5,4.75,6279.
7,7.75,19.5,5.25,6078.
7,7.75,19.5,5.75,5477.
7,7.75,19.5,6.25,5271.
7,7.75,19.5,6.75,5250.
7,7.75,19.5,7.25,5261.
7,7.75,19.5,7.75,5280.
7,7.75,19.5,8.25,5299.
7,7.75,19.5,8.75,5318.
7,7.75,19.5,9.25,5336.
7,7.75,19.5,9.75,5356.
7,7.75,19.5,10.25,5380.
7,7.75,19.5,10.75,5404.
7,7.75,19.5,10.75,5404.
7,7.75,20.5,2.25,5801.
7,7.75,20.5,2.75,5876.
7,7.75,20.5,3.25,5420.
7,7.75,20.5,3.75,5579.
7,7.75,20.5,4.25,5695.
7,7.75,20.5,4.75,5237.
7,7.75,20.5,5.25,4887.
7,7.75,20.5,5.75,4976.
7,7.75,20.5,6.25,5044.
7,7.75,20.5,6.75,5123.
7,7.75,20.5,7.25,5208.
7,7.75,20.5,7.75,5258.
7,7.75,20.5,8.25,5253.
7,7.75,20.5,8.75,5193.
7,7.75,20.5,9.25,5114.
7,7.75,20.5,9.75,5084.
7,7.75,20.5,10.25,5105.
7,7.75,20.5,10.75,5137.
7,7.75,21,2.25,5832.
7,7.75,21,2.75,5798.
7,7.75,21,3.25,5816.
7,7.75,21,3.75,5818.
7,7.75,21,4.25,5906.
7,7.75,21,4.75,5069.
7,7.75,21,5.25,4895.
7,7.75,21,5.75,4853.
7,7.75,21,6.25,4873.
7,7.75,21,6.75,4914.
7,7.75,21,7.25,4946.
7,7.75,21,7.75,4972.
7,7.75,21,8.25,5009.
7,7.75,21,8.75,5057.
7,7.75,21,9.25,5119.
7,7.75,21,9.75,5185.
7,7.75,21,10.25,5263.
7,7.75,21,10.25,5263.
7,7.75,21.5,2.25,6257.
7,7.75,21.5,2.75,6556.
7,7.75,21.5,3.25,6751.
7,7.75,21.5,3.75,6214.
7,7.75,21.5,4.25,5883.
7,7.75,21.5,4.75,5757.
7,7.75,21.5,5.25,5682.
7,7.75,21.5,5.75,5651.
7,7.75,21.5,6.25,5658.
7,7.75,21.5,6.75,5679.
7,7.75,21.5,7.25,5711.
7,7.75,21.5,7.75,5743.
7,7.75,21.5,8.25,5780.
7,7.75,21.5,8.75,5825.
7,7.75,21.5,9.25,5871.
7,7.75,21.5,9.75,5919.
7,7.75,21.5,10.25,5972.
7,7.75,21.5,10.75,6027.
7,7.75,21.5,10.75,6027.
7,7.75,22,2.25,6321.
7,7.75,22,2.75,6542.
7,7.75,22,3.25,6536.
7,7.75,22,3.75,6206.
7,7.75,22,4.25,6011.
7,7.75,22,4.75,5874.
7,7.75,22,5.25,5779.
7,7.75,22,5.75,5653.
7,7.75,22,6.25,5620.
7,7.75,22,6.75,5620.
7,7.75,22,7.25,5615.
7,7.75,22,7.75,5611.
7,7.75,22,8.25,5623.
7,7.75,22,8.75,5659.
7,7.75,22,9.25,5711.
7,7.75,22,9.75,5773.
7,7.75,22,10.25,5848.
7,7.75,22,10.75,5903.
7,7.75,22.5,2.25,6107.
7,7.75,22.5,2.75,6074.
7,7.75,22.5,3.25,6087.
7,7.75,22.5,3.75,6033.
7,7.75,22.5,4.25,5958.
7,7.75,22.5,4.75,5586.
7,7.75,22.5,5.25,5444.
7,7.75,22.5,5.75,5608.
7,7.75,22.5,6.25,5342.
7,7.75,22.5,6.75,5180.
7,7.75,22.5,7.25,5178.
7,7.75,22.5,7.75,5185.
7,7.75,22.5,8.25,5188.
7,7.75,22.5,8.75,5200.
7,7.75,22.5,9.25,5229.
7,7.75,22.5,9.75,5280.
7,7.75,22.5,10.25,5344.
7,7.75,22.5,10.75,5395.
7,7.75,23,2.25,6310.
7,7.75,23,2.75,6192.
7,7.75,23,3.25,6426.
7,7.75,23,3.75,6433.
7,7.75,23,4.25,5751.
7,7.75,23,4.75,5189.
7,7.75,23,5.25,5018.
7,7.75,23,5.75,5097.
7,7.75,23,6.25,5158.
7,7.75,23,6.75,5051.
7,7.75,23,7.25,5052.
7,7.75,23,7.75,5256.
7,7.75,23,8.25,5524.
7,7.75,23,8.75,5757.
7,7.75,23,9.25,5913.
7,7.75,23,9.75,6126.
7,7.75,23,10.25,6354.
7,7.75,23,10.75,6480.
7,7.75,23.5,2.25,6044.
7,7.75,23.5,2.75,5912.
7,7.75,23.5,3.25,5798.
7,7.75,23.5,3.75,5952.
7,7.75,23.5,4.25,5614.
7,7.75,23.5,4.75,4965.
7,7.75,23.5,5.25,4970.
7,7.75,23.5,5.75,5021.
7,7.75,23.5,6.25,5054.
7,7.75,23.5,6.75,5088.
7,7.75,23.5,7.25,5136.
7,7.75,23.5,7.75,5186.
7,7.75,23.5,8.25,5234.
7,7.75,23.5,8.75,5285.
7,7.75,23.5,9.25,5336.
7,7.75,23.5,9.75,5390.
7,7.75,23.5,10.25,5447.
7,7.75,23.5,10.75,5487.
7,7.75,24,2.25,5962.
7,7.75,24,2.75,5931.
7,7.75,24,3.25,5889.
7,7.75,24,3.75,5800.
7,7.75,24,4.25,5434.
7,7.75,24,4.75,5170.
7,7.75,24,5.25,4990.
7,7.75,24,5.75,5095.
7,7.75,24,6.25,5157.
7,7.75,24,6.75,5188.
7,7.75,24,7.25,5180.
7,7.75,24,7.75,5156.
7,7.75,24,8.25,5150.
7,7.75,24,8.75,5176.
7,7.75,24,9.25,5226.
7,7.75,24,9.75,5281.
7,7.75,24,10.25,5338.
7,7.75,24,10.75,5387.
7,7.75,24.5,2.25,6108.
7,7.75,24.5,2.75,6082.
7,7.75,24.5,3.25,6019.
7,7.75,24.5,3.75,5810.
7,7.75,24.5,4.25,5442.
7,7.75,24.5,4.75,5401.
7,7.75,24.5,5.25,5417.
7,7.75,24.5,5.75,5457.
7,7.75,24.5,6.25,5457.
7,7.75,24.5,6.75,5435.
7,7.75,24.5,7.25,5437.
7,7.75,24.5,7.75,5478.
7,7.75,24.5,8.25,5544.
7,7.75,24.5,8.75,5612.
7,7.75,24.5,9.25,5678.
7,7.75,24.5,9.75,5743.
7,7.75,24.5,10.25,5802.
7,7.75,24.5,10.75,5852.
7,7.75,24.5,10.75,5852.
7,7.75,25,2.25,6144.
7,7.75,25,2.75,6169.
7,7.75,25,3.25,6066.
7,7.75,25,3.75,6023.
7,7.75,25,4.25,5815.
7,7.75,25,4.75,5680.
7,7.75,25,5.25,5721.
7,7.75,25,5.75,5764.
7,7.75,25,6.25,5758.
7,7.75,25,6.75,5717.
7,7.75,25,7.25,5698.
7,7.75,25,7.75,5734.
7,7.75,25,8.25,5809.
7,7.75,25,8.75,5898.
7,7.75,25,9.25,5993.
7,7.75,25,9.75,6101.
7,7.75,25,10.25,6196.
7,7.75,25,10.75,6271.
7,7.75,25,10.75,6271.
7,7.75,25.5,2.25,6151.
7,7.75,25.5,2.75,6180.
7,7.75,25.5,3.25,6085.
7,7.75,25.5,3.75,5844.
7,7.75,25.5,4.25,5789.
7,7.75,25.5,4.75,5865.
7,7.75,25.5,5.25,5890.
7,7.75,25.5,5.75,5861.
7,7.75,25.5,6.25,5874.
7,7.75,25.5,7.25,5822.
7,7.75,25.5,7.75,5921.
7,7.75,25.5,8.25,6007.
7,7.75,25.5,8.75,6081.
7,7.75,25.5,9.25,6144.
7,7.75,25.5,9.75,6178.
7,7.75,25.5,10.25,6179.
7,7.75,25.5,10.75,6113.
7,7.75,25.5,11.25,5945.
7,7.75,25.5,11.75,5806.
7,7.75,26.5,2.25,6257.
7,7.75,26.5,2.75,6239.
7,7.75,26.5,3.25,6003.
7,7.75,26.5,3.75,5957.
7,7.75,26.5,4.25,5826.
7,7.75,26.5,4.75,5734.
7,7.75,26.5,5.25,5750.
7,7.75,26.5,5.75,5807.
7,7.75,26.5,6.25,5867.
7,7.75,26.5,6.75,5932.
7,7.75,26.5,7.25,6002.
7,7.75,26.5,7.75,6076.
7,7.75,26.5,8.25,6164.
7,7.75,26.5,8.75,6252.
7,7.75,26.5,9.25,6322.
7,7.75,26.5,9.75,6386.
7,7.75,26.5,10.25,6436.
7,7.75,26.5,10.75,6459.
7,7.75,26.5,11.25,6459.
7,7.75,26.5,11.25,6459.
7,7.75,27,2.25,5954.
7,7.75,27,2.75,5949.
7,7.75,27,3.25,5893.
7,7.75,27,3.75,5665.
7,7.75,27,4.25,5557.
7,7.75,27,4.75,5626.
7,7.75,27,5.25,5269.
7,7.75,27,5.75,5351.
7,7.75,27,6.25,5424.
7,7.75,27,6.75,5508.
7,7.75,27,7.25,5607.
7,7.75,27,7.75,5700.
7,7.75,27,8.25,5779.
7,7.75,27,8.75,5842.
7,7.75,27,9.25,5874.
7,7.75,27,9.75,5857.
7,7.75,27,10.25,5758.
7,7.75,27,10.75,5562.
7,7.75,27,11.25,5376.
7,7.75,27,11.25,5376.
7,7.75,27.5,2.25,6146.
7,7.75,27.5,2.75,6146.
7,7.75,27.5,3.25,5982.
7,7.75,27.5,3.75,5812.
7,7.75,27.5,4.25,5754.
7,7.75,27.5,4.75,5782.
7,7.75,27.5,5.25,5756.
7,7.75,27.5,5.75,5727.
7,7.75,27.5,6.25,5712.
7,7.75,27.5,6.75,5732.
7,7.75,27.5,7.25,5786.
7,7.75,27.5,7.75,5861.
7,7.75,27.5,8.25,5941.
7,7.75,27.5,8.75,6020.
7,7.75,27.5,9.25,6088.
7,7.75,27.5,9.75,6145.
7,7.75,27.5,10.25,6180.
7,7.75,27.5,10.75,6174.
7,7.75,27.5,11.25,6122.
7,7.75,27.5,11.25,6122.
7,7.75,28,2.25,6106.
7,7.75,28,2.75,6103.
7,7.75,28,3.25,5830.
7,7.75,28,3.75,5730.
7,7.75,28,4.25,5698.
7,7.75,28,4.75,5879.
7,7.75,28,5.25,5996.
7,7.75,28,5.75,5999.
7,7.75,28,6.25,5960.
7,7.75,28,6.75,5932.
7,7.75,28,7.25,5948.
7,7.75,28,7.75,5992.
7,7.75,28,8.25,6064.
7,7.75,28,8.75,6148.
7,7.75,28,9.25,6232.
7,7.75,28,9.75,6293.
7,7.75,28,10.25,6323.
7,7.75,28,10.75,6312.
7,7.75,28,11.25,6219.
7,7.75,28,11.25,6219.
7,7.75,28.5,2.25,6234.
7,7.75,28.5,2.75,6231.
7,7.75,28.5,3.25,5945.
7,7.75,28.5,3.75,5667.
7,7.75,28.5,4.25,5721.
7,7.75,28.5,4.75,5873.
7,7.75,28.5,5.25,5816.
7,7.75,28.5,5.75,5821.
7,7.75,28.5,6.25,5806.
7,7.75,28.5,6.75,5821.
7,7.75,28.5,7.25,5886.
7,7.75,28.5,7.75,5966.
7,7.75,28.5,8.25,6044.
7,7.75,28.5,8.75,6114.
7,7.75,28.5,9.25,6187.
7,7.75,28.5,9.75,6249.
7,7.75,28.5,10.25,6298.
7,7.75,28.5,10.75,6309.
7,7.75,28.5,11.25,6224.
7,7.75,28.5,11.75,6002.
7,7.75,28.5,11.75,6002.
7,7.75,29,2.25,6031.
7,7.75,29,2.75,6236.
7,7.75,29,3.25,6054.
7,7.75,29,3.75,5996.
7,7.75,29,4.25,5780.
7,7.75,29,4.75,5579.
7,7.75,29,5.25,5512.
7,7.75,29,5.75,5512.
7,7.75,29,6.25,5558.
7,7.75,29,6.75,5648.
7,7.75,29,7.25,5761.
7,7.75,29,7.75,5890.
7,7.75,29,8.25,6020.
7,7.75,29,8.75,6141.
7,7.75,29,9.25,6245.
7,7.75,29,9.75,6344.
7,7.75,29,10.25,6429.
7,7.75,29,10.75,6488.
7,7.75,29,11.25,6509.
7,7.75,29,11.25,6509.
7,7.75,29.5,2.25,5973.
7,7.75,29.5,2.75,5897.
7,7.75,29.5,3.25,5770.
7,7.75,29.5,3.75,5692.
7,7.75,29.5,4.25,5497.
7,7.75,29.5,4.75,5441.
7,7.75,29.5,5.25,5544.
7,7.75,29.5,5.75,5578.
7,7.75,29.5,6.25,5580.
7,7.75,29.5,6.75,5621.
7,7.75,29.5,7.25,5691.
7,7.75,29.5,7.75,5802.
7,7.75,29.5,8.25,5928.
7,7.75,29.5,8.75,6044.
7,7.75,29.5,9.25,6168.
7,7.75,29.5,9.75,6283.
7,7.75,29.5,10.25,6374.
7,7.75,29.5,10.75,6421.
7,7.75,29.5,11.25,6414.
7,7.75,29.5,11.25,6414.
7,7.75,30,2.25,6267.
7,7.75,30,2.75,6219.
7,7.75,30,3.25,6284.
7,7.75,30,3.75,6108.
7,7.75,30,4.25,5749.
7,7.75,30,4.75,5574.
7,7.75,30,5.25,5524.
7,7.75,30,5.75,5578.
7,7.75,30,6.25,5634.
7,7.75,30,6.75,5701.
7,7.75,30,7.25,5776.
7,7.75,30,7.75,5846.
7,7.75,30,8.25,5911.
7,7.75,30,8.75,5946.
7,7.75,30,9.25,5943.
7,7.75,30,9.75,5898.
7,7.75,30,10.25,5829.
7,7.75,30,10.75,5772.
7,7.75,30,11.25,5738.
7,7.75,30,11.25,5738.
7,7.75,30.5,1.75,4281.
7,7.75,30.5,2.25,3890.
7,7.75,30.5,2.75,3729.
7,7.75,30.5,3.25,3782.
7,7.75,30.5,3.75,4137.
7,7.75,30.5,4.25,4523.
7,7.75,30.5,4.75,4773.
7,7.75,30.5,5.25,4940.
7,7.75,30.5,5.75,4726.
7,7.75,30.5,6.25,4640.
7,7.75,30.5,6.75,4793.
7,7.75,30.5,7.25,4936.
7,7.75,30.5,7.75,5063.
7,7.75,30.5,8.25,5158.
7,7.75,30.5,8.75,5220.
7,7.75,30.5,9.25,5263.
7,7.75,30.5,9.75,5296.
7,7.75,30.5,10.25,5334.
7,7.75,30.5,10.75,5371.
7,7.75,30.5,11.25,5394.
7,7.75,31,2.25,6295.
7,7.75,31,2.75,6351.
7,7.75,31,3.25,6013.
7,7.75,31,3.75,5980.
7,7.75,31,4.25,5883.
7,7.75,31,4.75,6031.
7,7.75,31,5.25,6123.
7,7.75,31,5.75,6159.
7,7.75,31,6.25,5810.
7,7.75,31,6.75,5903.
7,7.75,31,7.25,4010.
7,7.75,31,7.75,4005.
7,7.75,31,8.25,4026.
7,7.75,31,8.75,4026.
7,7.75,31,9.25,3965.
7,7.75,31,9.75,3738.
7,7.75,31,10.25,3421.
7,7.75,31,10.75,3278.
7,7.75,31,11.25,3237.
7,7.75,31.5,2.25,6442.
7,7.75,31.5,2.75,6626.
7,7.75,31.5,3.25,6729.
7,7.75,31.5,3.75,6237.
7,7.75,31.5,4.25,5955.
7,7.75,31.5,4.75,5804.
7,7.75,31.5,5.25,5854.
7,7.75,31.5,5.75,5818.
7,7.75,31.5,6.25,5809.
7,7.75,31.5,6.75,5852.
